Kilometers_Driven,Mileage,Engine,Power,Seats,Age,Fuel_Type_CNG,Fuel_Type_Diesel,Fuel_Type_LPG,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Owner_Type_First,Owner_Type_Fourth & Above,Owner_Type_Second,Owner_Type_Third,Price
35010,12.4,2698.0,179.5,5.0,16,False,True,False,False,True,False,True,False,False,False,11.5
76662,11.0,2987.0,198.5,5.0,20,False,True,False,False,True,False,True,False,False,False,10.99
89000,17.0,1497.0,118.0,5.0,17,False,False,False,True,True,False,True,False,False,False,3.71
80000,10.1,2354.0,152.0,5.0,20,False,False,False,True,True,False,False,False,False,True,2.0
39023,28.09,1248.0,88.5,5.0,8,False,True,False,False,False,True,True,False,False,False,9.48
62000,18.9,998.0,67.1,5.0,22,False,False,False,True,False,True,False,False,True,False,1.25
78046,19.67,1582.0,126.2,5.0,11,False,True,False,False,False,True,True,False,False,False,10.9
34400,28.09,1248.0,88.5,5.0,11,False,True,False,False,False,True,True,False,False,False,5.5
64624,21.1,814.0,55.2,5.0,10,False,False,False,True,False,True,True,False,False,False,3.71
69192,16.02,1373.0,93.7,7.0,12,False,False,False,True,False,True,True,False,False,False,6.25
55000,20.54,1598.0,103.6,5.0,14,False,True,False,False,False,True,True,False,False,False,4.9
81000,12.8,1493.0,100.0,5.0,21,False,False,False,True,False,True,False,False,True,False,1.1
36733,16.47,1198.0,73.9,5.0,10,False,False,False,True,False,True,True,False,False,False,4.72
24310,33.44,796.0,40.3,4.0,9,True,False,False,False,False,True,True,False,False,False,3.7
43022,17.9,2143.0,136.0,5.0,10,False,True,False,False,True,False,True,False,False,False,24.85
74000,14.66,2199.0,194.3,7.0,13,False,True,False,False,False,True,True,False,False,False,12.25
47000,22.9,1248.0,74.0,5.0,12,False,True,False,False,False,True,True,False,False,False,3.9
37460,18.6,1197.0,81.86,5.0,9,False,False,False,True,False,True,True,False,False,False,6.28
130000,14.0,2498.0,112.0,8.0,15,False,True,False,False,False,True,True,False,False,False,2.75
31576,18.9,1197.0,82.0,5.0,9,False,False,False,True,False,True,True,False,False,False,7.85
66000,15.04,1598.0,103.6,5.0,15,False,False,False,True,False,True,True,False,False,False,2.95
79000,11.7,2354.0,177.6,5.0,18,False,False,False,True,True,False,False,False,True,False,4.85
47140,13.5,2925.0,281.61,5.0,15,False,True,False,False,True,False,False,False,True,False,30.0
36610,15.0,2143.0,107.3,5.0,10,False,True,False,False,True,False,True,False,False,False,19.9
93000,20.5,1582.0,126.2,5.0,10,False,True,False,False,False,True,True,False,False,False,10.8
52195,19.7,796.0,46.3,5.0,19,False,False,False,True,False,True,True,False,False,False,1.75
20003,20.38,1968.0,143.0,5.0,10,False,True,False,False,True,False,True,False,False,False,19.25
66314,19.87,1461.0,83.8,5.0,13,False,True,False,False,False,True,True,False,False,False,5.5
76000,17.8,1399.0,68.0,5.0,17,False,True,False,False,False,True,True,False,False,False,2.75
29000,19.67,1582.0,126.2,5.0,11,False,True,False,False,False,True,True,False,False,False,13.0
30000,20.0,1399.0,68.0,5.0,15,False,True,False,False,False,True,True,False,False,False,3.2
56526,15.26,1598.0,103.5,5.0,13,False,False,False,True,False,True,True,False,False,False,5.84
38000,16.8,1969.0,150.0,5.0,11,False,True,False,False,True,False,False,False,True,False,24.0
41000,19.08,1582.0,126.32,5.0,14,False,True,False,False,True,False,True,False,False,False,6.25
53000,14.49,2993.0,258.0,5.0,17,False,True,False,False,True,False,True,False,False,False,36.0
125000,14.8,1998.0,68.0,5.0,23,False,True,False,False,False,True,False,False,False,True,3.0
242000,11.5,2982.0,171.0,7.0,16,False,True,False,False,False,True,True,False,False,False,11.0
90000,26.21,1248.0,88.5,5.0,11,False,True,False,False,False,True,True,False,False,False,6.5
11000,24.3,1248.0,88.5,5.0,8,False,True,False,False,False,True,True,False,False,False,9.4
21936,21.76,1995.0,190.0,5.0,8,False,True,False,False,True,False,True,False,False,False,37.92
41000,14.4,1598.0,103.6,5.0,13,False,False,False,True,True,False,True,False,False,False,5.25
47000,17.0,1197.0,80.0,5.0,15,False,False,False,True,False,True,True,False,False,False,4.5
110000,11.0,2993.0,235.0,5.0,17,False,True,False,False,True,False,True,False,False,False,18.0
45960,19.1,1197.0,82.0,5.0,11,False,False,False,True,False,True,True,False,False,False,5.56
48000,14.21,2143.0,203.0,5.0,13,False,True,False,False,True,False,True,False,False,False,22.0
68000,12.39,2179.0,147.51,5.0,15,False,True,False,False,True,False,True,False,False,False,22.0
41000,20.36,1197.0,78.9,5.0,15,False,False,False,True,False,True,True,False,False,False,2.65
69573,22.32,1582.0,126.32,5.0,13,False,True,False,False,False,True,False,False,True,False,5.85
115000,19.33,1968.0,138.1,5.0,14,False,True,False,False,False,True,True,False,False,False,6.95
47629,15.1,2179.0,140.0,7.0,14,False,True,False,False,False,True,True,False,False,False,6.5
66624,19.7,796.0,35.0,8.0,22,False,False,False,True,False,True,False,False,False,True,0.85
80000,14.67,1798.0,177.46,5.0,13,False,False,False,True,True,False,False,False,True,False,7.25
94868,22.9,1248.0,74.0,5.0,14,False,True,False,False,False,True,True,False,False,False,4.5
76477,10.5,2179.0,120.0,8.0,16,False,True,False,False,False,True,True,False,False,False,4.25
28000,13.7,1991.0,183.0,5.0,10,False,False,False,True,True,False,True,False,False,False,26.0
28599,16.55,2498.0,105.0,6.0,9,False,True,False,False,False,True,True,False,False,False,9.66
45348,19.01,1461.0,108.45,5.0,13,False,True,False,False,False,True,False,False,True,False,6.85
80127,12.8,1968.0,167.6,5.0,13,False,True,False,False,True,False,True,False,False,False,23.68
68000,12.39,2179.0,147.51,5.0,13,False,True,False,False,True,False,False,False,True,False,15.75
75000,20.54,1598.0,103.6,5.0,14,False,True,False,False,False,True,False,False,False,True,3.5
48000,11.62,2979.0,306.0,5.0,20,False,False,False,True,True,False,False,False,True,False,6.99
41871,22.7,1582.0,126.2,5.0,7,False,True,False,False,False,True,True,False,False,False,15.57
84931,15.3,2956.0,83.8,7.0,11,False,True,False,False,False,True,True,False,False,False,5.29
15000,22.7,799.0,53.64,5.0,10,False,False,False,True,False,True,True,False,False,False,2.25
110000,11.7,2993.0,245.0,5.0,17,False,True,False,False,True,False,True,False,False,False,20.0
103653,18.9,1061.0,47.0,5.0,24,False,False,False,True,False,True,False,False,True,False,1.22
64806,16.47,1198.0,73.9,5.0,14,False,False,False,True,False,True,True,False,False,False,3.65
35000,20.62,1198.0,67.0,7.0,10,False,False,False,True,False,True,True,False,False,False,3.1
40000,15.29,1591.0,121.3,5.0,10,False,False,False,True,False,True,True,False,False,False,11.5
23876,24.07,998.0,67.1,5.0,11,False,False,False,True,False,True,True,False,False,False,3.46
67901,14.66,2199.0,194.3,7.0,13,False,True,False,False,False,True,True,False,False,False,8.38
68865,15.11,1598.0,103.6,5.0,12,False,True,False,False,False,True,True,False,False,False,4.8
71000,25.8,1498.0,98.6,5.0,12,False,True,False,False,False,True,False,False,True,False,4.5
95000,15.9,1298.0,74.0,5.0,22,False,False,False,True,False,True,True,False,False,False,0.8
25000,22.9,1248.0,74.0,5.0,12,False,True,False,False,False,True,True,False,False,False,3.95
180000,20.5,1598.0,103.5,5.0,14,False,True,False,False,False,True,True,False,False,False,3.65
131000,11.0,2987.0,198.5,5.0,21,False,True,False,False,True,False,True,False,False,False,10.0
65000,12.05,2179.0,120.0,8.0,15,False,True,False,False,False,True,False,False,True,False,4.0
117777,21.64,1461.0,84.8,5.0,14,False,True,False,False,False,True,True,False,False,False,4.75
65000,17.5,1298.0,85.8,5.0,17,False,False,False,True,False,True,False,False,True,False,3.1
46897,21.1,814.0,55.2,5.0,9,False,False,False,True,False,True,True,False,False,False,3.61
36695,19.4,1198.0,86.8,5.0,11,False,False,False,True,False,True,True,False,False,False,4.29
43000,18.06,1198.0,75.0,5.0,15,False,False,False,True,False,True,True,False,False,False,2.13
54000,19.7,796.0,46.3,5.0,18,False,False,False,True,False,True,True,False,False,False,1.1
89000,22.69,1995.0,190.0,5.0,15,False,True,False,False,True,False,True,False,False,False,13.95
7000,16.47,1198.0,74.0,5.0,12,False,False,False,True,False,True,True,False,False,False,5.35
58470,23.1,998.0,67.04,5.0,12,False,False,False,True,False,True,True,False,False,False,3.9
37000,21.5,1197.0,81.8,5.0,12,False,False,False,True,False,True,True,False,False,False,2.8
29000,26.21,1248.0,88.5,5.0,10,False,True,False,False,False,True,True,False,False,False,8.75
52000,16.55,1968.0,147.51,5.0,13,False,True,False,False,True,False,True,False,False,False,19.5
32807,19.4,1198.0,86.8,5.0,13,False,False,False,True,False,True,True,False,False,False,2.75
86000,11.79,2179.0,120.0,8.0,13,False,True,False,False,True,False,True,False,False,False,8.0
66500,26.0,1498.0,98.6,5.0,12,False,True,False,False,False,True,True,False,False,False,5.7
94000,17.05,1995.0,184.0,5.0,14,False,True,False,False,True,False,True,False,False,False,12.5
29000,18.0,995.0,62.0,5.0,15,False,False,False,True,False,True,False,False,True,False,1.75
107389,20.0,1399.0,68.0,5.0,16,False,True,False,False,False,True,False,False,True,False,1.9
36100,20.4,1197.0,81.8,5.0,11,False,False,False,True,False,True,True,False,False,False,4.5
16329,19.27,2143.0,170.0,5.0,11,False,True,False,False,True,False,True,False,False,False,30.3
36000,19.3,1968.0,141.0,5.0,12,False,True,False,False,True,False,True,False,False,False,16.0
41816,18.56,1995.0,190.0,5.0,9,False,True,False,False,True,False,True,False,False,False,32.78
54680,21.1,814.0,55.2,5.0,11,False,False,False,True,False,True,True,False,False,False,2.5
23977,18.16,1196.0,86.8,5.0,9,False,False,False,True,False,True,True,False,False,False,5.38
30131,20.92,998.0,67.1,5.0,13,False,False,False,True,False,True,True,False,False,False,2.65
2530,24.7,796.0,47.3,5.0,9,False,False,False,True,False,True,True,False,False,False,3.3
39000,19.27,2143.0,167.62,5.0,11,False,True,False,False,True,False,True,False,False,False,34.0
140000,20.3,1086.0,68.0,5.0,25,False,False,False,True,False,True,False,False,False,True,0.7
32257,24.4,1120.0,71.0,5.0,9,False,True,False,False,False,True,True,False,False,False,6.83
46983,25.8,1498.0,98.6,5.0,10,False,True,False,False,False,True,True,False,False,False,5.77
107000,17.8,1248.0,75.0,5.0,18,False,True,False,False,False,True,False,False,True,False,3.1
19000,16.2,1199.0,74.0,5.0,9,False,False,False,True,False,True,True,False,False,False,4.95
88000,17.11,1968.0,174.33,5.0,13,False,True,False,False,True,False,True,False,False,False,16.25
128000,16.0,2179.0,140.0,7.0,15,False,True,False,False,False,True,False,False,False,True,6.4
71000,13.1,2499.0,141.0,7.0,15,False,True,False,False,False,True,False,False,False,True,6.95
50000,17.2,1396.0,53.5,5.0,18,False,True,False,False,False,True,True,False,False,False,0.85
16000,21.4,1197.0,83.1,5.0,10,False,False,False,True,False,True,True,False,False,False,6.95
82000,24.4,1120.0,71.0,5.0,9,False,True,False,False,False,True,True,False,False,False,3.45
80000,13.5,1799.0,130.0,5.0,18,False,False,False,True,False,True,True,False,False,False,2.75
36000,18.6,1197.0,81.83,5.0,11,False,False,False,True,False,True,False,False,True,False,4.95
17477,17.0,1198.0,108.5,5.0,8,False,False,False,True,False,True,True,False,False,False,9.62
16725,18.6,1197.0,81.83,5.0,10,False,False,False,True,False,True,True,False,False,False,6.79
48241,19.1,1197.0,85.8,5.0,12,False,False,False,True,False,True,True,False,False,False,4.5
52431,22.5,998.0,67.04,5.0,12,False,False,False,True,False,True,True,False,False,False,3.01
68000,21.9,1396.0,88.76,5.0,14,False,True,False,False,False,True,True,False,False,False,4.4
158000,12.55,2982.0,168.5,7.0,14,False,True,False,False,True,False,True,False,False,False,17.49
31446,20.36,1197.0,78.9,5.0,12,False,False,False,True,False,True,True,False,False,False,4.66
25000,18.9,1197.0,82.0,5.0,11,False,False,False,True,False,True,True,False,False,False,5.5
57000,18.6,1197.0,81.83,5.0,10,False,False,False,True,False,True,True,False,False,False,6.0
76000,17.0,1086.0,74.0,5.0,19,False,False,False,True,True,False,True,False,False,False,2.4
57078,24.3,1248.0,88.5,5.0,8,False,True,False,False,False,True,True,False,False,False,10.19
47471,25.8,1498.0,98.6,5.0,10,False,True,False,False,False,True,True,False,False,False,5.25
62000,23.0,1396.0,90.0,5.0,16,False,True,False,False,False,True,True,False,False,False,2.7
65807,19.81,1086.0,68.05,5.0,13,False,False,False,True,False,True,True,False,False,False,3.39
81768,26.59,1248.0,74.0,5.0,12,False,True,False,False,False,True,True,False,False,False,5.69
24000,27.39,1248.0,74.0,5.0,9,False,True,False,False,False,True,True,False,False,False,8.4
72921,25.44,936.0,57.6,5.0,14,False,True,False,False,False,True,True,False,False,False,2.5
59000,19.4,1198.0,86.8,5.0,14,False,False,False,True,False,True,True,False,False,False,3.25
33000,20.0,1399.0,68.05,5.0,12,False,True,False,False,False,True,False,False,True,False,3.25
36789,23.1,998.0,67.04,5.0,10,False,False,False,True,True,False,True,False,False,False,4.25
41000,14.84,2143.0,170.0,5.0,12,False,True,False,False,True,False,True,False,False,False,18.5
71000,17.0,1086.0,74.0,5.0,19,False,False,False,True,True,False,True,False,False,False,2.4
46650,19.4,1198.0,86.8,5.0,11,False,False,False,True,False,True,True,False,False,False,4.25
3000,21.4,1197.0,83.1,5.0,8,False,False,False,True,True,False,True,False,False,False,8.85
14799,21.1,814.0,55.2,5.0,12,False,False,False,True,False,True,True,False,False,False,4.14
68525,23.0,1396.0,90.0,5.0,11,False,True,False,False,False,True,True,False,False,False,7.0
15000,10.91,3198.0,197.0,7.0,8,False,True,False,False,True,False,True,False,False,False,33.0
29000,17.4,1497.0,117.3,5.0,9,False,False,False,True,False,True,True,False,False,False,10.0
77407,21.5,1248.0,88.8,5.0,14,False,True,False,False,False,True,False,False,True,False,3.53
118000,12.9,1598.0,102.5,5.0,19,False,False,False,True,False,True,True,False,False,False,1.35
75000,20.54,1598.0,103.6,5.0,13,False,True,False,False,False,True,True,False,False,False,4.5
69000,16.8,1497.0,116.3,5.0,14,False,False,False,True,False,True,True,False,False,False,4.9
52553,19.67,1582.0,126.2,5.0,10,False,True,False,False,False,True,True,False,False,False,12.26
58000,24.4,1120.0,71.0,5.0,12,False,True,False,False,False,True,False,False,True,False,3.99
65542,20.0,1399.0,68.0,5.0,11,False,True,False,False,False,True,True,False,False,False,3.8
68008,15.0,1896.0,105.0,5.0,13,False,True,False,False,False,True,False,False,True,False,6.75
22251,18.49,1493.0,100.0,7.0,9,False,True,False,False,False,True,True,False,False,False,8.75
55000,15.8,1499.0,110.0,5.0,13,False,False,False,True,False,True,False,False,True,False,5.2
19387,17.1,1591.0,121.3,5.0,9,False,False,False,True,False,True,True,False,False,False,8.42
58000,26.6,998.0,58.16,5.0,12,True,False,False,False,False,True,True,False,False,False,3.0
24001,18.6,1197.0,81.83,5.0,10,False,False,False,True,False,True,True,False,False,False,5.75
17000,15.2,1968.0,140.8,5.0,18,False,True,False,False,True,False,True,False,False,False,9.75
28500,19.49,1198.0,67.04,5.0,11,False,False,False,True,False,True,True,False,False,False,3.5
66000,15.26,2143.0,203.2,5.0,12,False,True,False,False,True,False,True,False,False,False,30.0
22000,12.83,2179.0,147.5,5.0,9,False,True,False,False,True,False,True,False,False,False,35.0
44383,15.8,1591.0,121.3,5.0,8,False,False,False,True,False,True,True,False,False,False,13.25
45000,20.5,1598.0,103.5,5.0,13,False,True,False,False,False,True,True,False,False,False,3.65
58000,23.4,1248.0,74.0,5.0,11,False,True,False,False,False,True,True,False,False,False,5.25
69000,15.8,1591.0,121.3,5.0,10,False,False,False,True,False,True,True,False,False,False,9.7
60993,24.0,1120.0,70.0,5.0,9,False,True,False,False,False,True,True,False,False,False,5.21
67000,18.49,1493.0,100.0,7.0,10,False,True,False,False,False,True,True,False,False,False,6.3
51134,24.0,1120.0,70.0,5.0,12,False,True,False,False,False,True,True,False,False,False,4.72
55000,11.7,2993.0,245.0,5.0,15,False,True,False,False,True,False,False,False,True,False,28.0
25082,28.4,1248.0,73.75,5.0,8,False,True,False,False,True,False,True,False,False,False,8.37
68350,12.55,2982.0,168.5,7.0,14,False,True,False,False,False,True,True,False,False,False,14.0
50000,17.68,1968.0,174.33,5.0,11,False,True,False,False,True,False,True,False,False,False,36.0
97000,27.3,1498.0,98.6,5.0,11,False,True,False,False,False,True,True,False,False,False,6.4
72618,12.05,2179.0,120.0,7.0,12,False,True,False,False,False,True,True,False,False,False,8.0
62005,18.3,1991.0,147.9,5.0,14,False,True,False,False,False,True,True,False,False,False,9.8
61250,25.44,936.0,57.6,5.0,14,False,True,False,False,False,True,True,False,False,False,2.7
28469,18.25,1968.0,187.74,5.0,12,False,True,False,False,True,False,True,False,False,False,24.37
21488,14.3,1598.0,103.52,5.0,8,False,False,False,True,True,False,True,False,False,False,9.72
